percentile,control_ms,speculation_ms
52.38735709482179,1972.0,1979.0
52.454606590450574,1972.0,1979.0
52.52185608607935,1972.0,1980.0
52.58910558170814,1972.0,1981.0
52.65635507733692,1972.0,1981.0
52.723604572965705,1972.0,1981.0
52.790854068594484,1972.0,1981.0
52.85810356422327,1972.0,1981.0
52.92535305985205,1973.0,1981.0
52.992602555480836,1973.0,1981.0
53.059852051109615,1973.0,1981.0
53.1271015467384,1973.0,1982.0
53.19435104236718,1973.0,1982.0
53.26160053799597,1973.0,1982.0
53.32885003362475,1973.0,1982.0
53.39609952925353,1973.0,1982.0
53.46334902488231,1973.0,1982.0
53.5305985205111,1974.0,1982.0
53.59784801613988,1974.0,1982.0
53.665097511768664,1974.0,1982.0
53.73234700739744,1974.0,1983.0
53.79959650302623,1974.0,1983.0
53.86684599865501,1974.0,1983.0
53.934095494283795,1974.0,1983.0
54.001344989912575,1974.0,1983.0
54.06859448554136,1974.0,1983.0
54.13584398117014,1974.0,1983.0
54.20309347679893,1974.0,1983.0
54.270342972427706,1974.0,1983.0
54.33759246805649,1974.0,1984.0
54.40484196368527,1974.0,1984.0
54.47209145931406,1975.0,1984.0
54.53934095494284,1975.0,1984.0
54.60659045057162,1975.0,1984.0
54.6738399462004,1975.0,1984.0
54.74108944182919,1975.0,1984.0
54.80833893745797,1975.0,1984.0
54.875588433086754,1975.0,1984.0
54.942837928715534,1976.0,1984.0
55.01008742434432,1976.0,1984.0
55.0773369199731,1976.0,1984.0
55.144586415601886,1976.0,1984.0
55.211835911230665,1977.0,1984.0
55.27908540685945,1977.0,1984.0
55.34633490248823,1977.0,1984.0
55.41358439811702,1977.0,1984.0
55.480833893745796,1977.0,1984.0
55.54808338937458,1977.0,1984.0
55.61533288500336,1977.0,1985.0
55.68258238063215,1978.0,1985.0
55.74983187626093,1978.0,1985.0
55.817081371889714,1978.0,1985.0
55.88433086751849,1978.0,1985.0
55.95158036314728,1978.0,1985.0
56.01882985877606,1978.0,1985.0
56.086079354404845,1978.0,1985.0
56.153328850033624,1978.0,1985.0
56.22057834566241,1978.0,1985.0
56.28782784129119,1978.0,1985.0
56.355077336919976,1978.0,1985.0
56.422326832548755,1979.0,1986.0
56.48957632817754,1979.0,1986.0
56.55682582380632,1979.0,1986.0
56.62407531943511,1979.0,1986.0
56.691324815063886,1979.0,1986.0
56.75857431069267,1979.0,1986.0
56.82582380632145,1979.0,1986.0
56.89307330195024,1979.0,1986.0
56.96032279757902,1979.0,1986.0
57.027572293207804,1979.0,1986.0
57.09482178883658,1979.0,1986.0
57.16207128446537,1980.0,1986.0
57.22932078009415,1980.0,1986.0
57.296570275722935,1980.0,1986.0
57.363819771351714,1980.0,1986.0
57.4310692669805,1980.0,1986.0
57.49831876260928,1980.0,1986.0
57.565568258238066,1980.0,1986.0
57.632817753866846,1981.0,1986.0
57.70006724949563,1981.0,1986.0
57.76731674512441,1981.0,1987.0
57.8345662407532,1981.0,1987.0
57.90181573638198,1982.0,1987.0
57.96906523201076,1982.0,1987.0
58.03631472763954,1982.0,1987.0
58.10356422326833,1982.0,1987.0
58.17081371889711,1982.0,1987.0
58.238063214525894,1982.0,1987.0
58.30531271015467,1983.0,1987.0
58.37256220578346,1983.0,1987.0
58.43981170141224,1983.0,1987.0
58.507061197041025,1983.0,1987.0
58.574310692669805,1983.0,1987.0
58.64156018829859,1983.0,1987.0
58.70880968392737,1983.0,1987.0
58.77605917955616,1983.0,1987.0
58.843308675184936,1983.0,1988.0
58.91055817081372,1983.0,1988.0
58.9778076664425,1984.0,1988.0
59.04505716207129,1984.0,1988.0
59.11230665770007,1984.0,1988.0
59.17955615332885,1984.0,1988.0
59.24680564895763,1984.0,1988.0
59.31405514458642,1985.0,1988.0
59.3813046402152,1985.0,1988.0
59.448554135843985,1985.0,1988.0
59.515803631472764,1985.0,1988.0
59.58305312710155,1985.0,1988.0
59.65030262273033,1985.0,1988.0
59.717552118359116,1985.0,1988.0
59.784801613987895,1986.0,1989.0
59.85205110961668,1986.0,1989.0
59.91930060524546,1986.0,1989.0
59.98655010087425,1986.0,1989.0
60.053799596503026,1986.0,1989.0
60.121049092131805,1986.0,1989.0
60.18829858776059,1986.0,1989.0
60.25554808338937,1986.0,1989.0
60.32279757901816,1986.0,1989.0
60.39004707464694,1986.0,1989.0
60.45729657027572,1986.0,1989.0
60.5245460659045,1986.0,1989.0
60.59179556153329,1986.0,1989.0
60.65904505716207,1987.0,1989.0
60.726294552790854,1987.0,1989.0
60.79354404841963,1987.0,1989.0
60.86079354404842,1987.0,1989.0
60.9280430396772,1987.0,1989.0
60.995292535305985,1987.0,1989.0
61.062542030934765,1987.0,1989.0
61.12979152656355,1987.0,1990.0
61.19704102219233,1987.0,1990.0
61.26429051782112,1987.0,1990.0
61.331540013449896,1987.0,1990.0
61.39878950907868,1988.0,1990.0
61.46603900470746,1988.0,1990.0
61.53328850033625,1988.0,1990.0
61.60053799596503,1988.0,1990.0
61.66778749159381,1988.0,1990.0
61.73503698722259,1988.0,1990.0
61.80228648285138,1988.0,1990.0
61.86953597848016,1988.0,1990.0
61.936785474108945,1988.0,1990.0
62.004034969737724,1989.0,1990.0
62.07128446536651,1989.0,1991.0
62.13853396099529,1989.0,1991.0
62.205783456624076,1989.0,1991.0
62.273032952252855,1989.0,1991.0
62.34028244788164,1989.0,1991.0
62.40753194351042,1989.0,1991.0
62.47478143913921,1989.0,1991.0
62.542030934767986,1989.0,1991.0
62.60928043039677,1989.0,1991.0
62.67652992602555,1989.0,1991.0
62.74377942165434,1989.0,1991.0
62.81102891728312,1989.0,1991.0
62.878278412911904,1989.0,1991.0
62.94552790854068,1989.0,1991.0
63.01277740416947,1990.0,1991.0
63.08002689979825,1990.0,1991.0
63.147276395427035,1990.0,1991.0
63.214525891055814,1990.0,1991.0
63.2817753866846,1990.0,1991.0
63.34902488231338,1990.0,1991.0
63.416274377942166,1990.0,1992.0
63.483523873570945,1990.0,1992.0
63.55077336919973,1990.0,1992.0
63.61802286482851,1990.0,1992.0
63.6852723604573,1990.0,1992.0
63.75252185608608,1991.0,1992.0
63.81977135171486,1991.0,1992.0
63.88702084734364,1991.0,1992.0
63.95427034297243,1991.0,1992.0
64.02151983860121,1991.0,1992.0
64.08876933423,1992.0,1992.0
64.15601882985878,1992.0,1992.0
64.22326832548755,1992.0,1992.0
64.29051782111634,1992.0,1992.0
64.35776731674513,1992.0,1992.0
64.42501681237391,1992.0,1992.0
64.49226630800268,1993.0,1992.0
64.55951580363147,1993.0,1992.0
64.62676529926026,1993.0,1992.0
64.69401479488904,1993.0,1992.0
64.76126429051781,1993.0,1992.0
64.8285137861466,1993.0,1992.0
64.89576328177539,1993.0,1993.0
64.96301277740417,1993.0,1993.0
65.03026227303295,1993.0,1993.0
65.09751176866173,1993.0,1993.0
65.16476126429052,1993.0,1993.0
65.2320107599193,1993.0,1993.0
65.29926025554808,1993.0,1993.0
65.36650975117686,1993.0,1993.0
65.43375924680565,1994.0,1993.0
65.50100874243444,1994.0,1993.0
65.56825823806321,1994.0,1993.0
65.635507733692,1994.0,1993.0
65.70275722932078,1994.0,1993.0
65.77000672494957,1994.0,1993.0
65.83725622057834,1994.0,1993.0
65.90450571620713,1994.0,1993.0
65.97175521183591,1994.0,1993.0
66.0390047074647,1994.0,1993.0
66.10625420309347,1994.0,1993.0
66.17350369872226,1994.0,1993.0
66.24075319435104,1994.0,1993.0
66.30800268997983,1994.0,1993.0
66.3752521856086,1994.0,1993.0
66.44250168123739,1994.0,1994.0
66.50975117686617,1995.0,1994.0
66.57700067249496,1995.0,1994.0
66.64425016812373,1995.0,1994.0
66.71149966375252,1995.0,1994.0
66.7787491593813,1995.0,1994.0
66.84599865501009,1995.0,1994.0
66.91324815063886,1995.0,1994.0
66.98049764626765,1995.0,1994.0
67.04774714189644,1995.0,1994.0
67.11499663752522,1995.0,1994.0
67.182246133154,1995.0,1994.0
67.24949562878278,1995.0,1994.0
67.31674512441157,1996.0,1994.0
67.38399462004035,1996.0,1994.0
67.45124411566913,1996.0,1994.0
67.51849361129791,1996.0,1994.0
67.5857431069267,1996.0,1994.0
67.65299260255549,1996.0,1994.0
67.72024209818426,1996.0,1994.0
67.78749159381304,1996.0,1994.0
67.85474108944183,1996.0,1994.0
67.92199058507062,1996.0,1994.0
67.98924008069939,1996.0,1994.0
68.05648957632818,1996.0,1994.0
68.12373907195696,1997.0,1995.0
68.19098856758575,1997.0,1995.0
68.25823806321452,1997.0,1995.0
68.3254875588433,1997.0,1995.0
68.3927370544721,1997.0,1995.0
68.45998655010088,1997.0,1995.0
68.52723604572965,1997.0,1995.0
68.59448554135844,1997.0,1995.0
68.66173503698722,1997.0,1995.0
68.72898453261601,1997.0,1995.0
68.79623402824478,1997.0,1995.0
68.86348352387357,1997.0,1995.0
68.93073301950236,1997.0,1995.0
68.99798251513114,1998.0,1995.0
69.06523201075991,1998.0,1995.0
69.1324815063887,1998.0,1995.0
69.19973100201749,1998.0,1995.0
69.26698049764627,1998.0,1995.0
69.33422999327504,1998.0,1995.0
69.40147948890383,1998.0,1995.0
69.46872898453262,1998.0,1995.0
69.5359784801614,1998.0,1996.0
69.60322797579018,1998.0,1996.0
69.67047747141896,1998.0,1996.0
69.73772696704775,1998.0,1996.0
69.80497646267654,1998.0,1996.0
69.87222595830531,1998.0,1996.0
69.9394754539341,1998.0,1996.0
70.00672494956288,1998.0,1996.0
70.07397444519167,1998.0,1996.0
70.14122394082044,1998.0,1996.0
70.20847343644922,1999.0,1996.0
70.27572293207801,1999.0,1996.0
70.3429724277068,1999.0,1996.0
70.41022192333557,1999.0,1996.0
70.47747141896436,1999.0,1996.0
70.54472091459314,1999.0,1996.0
70.61197041022193,1999.0,1996.0
70.6792199058507,1999.0,1997.0
70.74646940147949,1999.0,1997.0
70.81371889710827,2000.0,1997.0
70.88096839273706,2000.0,1997.0
70.94821788836583,2000.0,1997.0
71.01546738399462,2000.0,1997.0
71.0827168796234,2000.0,1997.0
71.14996637525219,2000.0,1997.0
71.21721587088096,2000.0,1997.0
71.28446536650975,2000.0,1997.0
71.35171486213854,2000.0,1997.0
71.41896435776732,2000.0,1997.0
71.4862138533961,2000.0,1997.0
71.55346334902488,2001.0,1997.0
71.62071284465367,2001.0,1997.0
71.68796234028245,2001.0,1997.0
71.75521183591123,2001.0,1998.0
71.82246133154001,2001.0,1998.0
71.8897108271688,2001.0,1998.0
71.95696032279758,2001.0,1998.0
72.02420981842636,2002.0,1998.0
72.09145931405514,2002.0,1998.0
72.15870880968393,2002.0,1998.0
72.22595830531272,2003.0,1998.0
72.29320780094149,2003.0,1998.0
72.36045729657027,2003.0,1998.0
72.42770679219906,2003.0,1998.0
72.49495628782785,2003.0,1998.0
72.56220578345662,2004.0,1998.0
72.6294552790854,2004.0,1998.0
72.69670477471419,2004.0,1998.0
72.76395427034298,2004.0,1998.0
72.83120376597175,2004.0,1998.0
72.89845326160054,2005.0,1998.0
72.96570275722932,2005.0,1998.0
73.03295225285811,2006.0,1999.0
73.10020174848688,2006.0,1999.0
73.16745124411567,2007.0,1999.0
73.23470073974445,2007.0,1999.0
73.30195023537324,2008.0,1999.0
73.36919973100201,2008.0,1999.0
73.4364492266308,2009.0,1999.0
73.50369872225959,2009.0,1999.0
73.57094821788837,2009.0,1999.0
73.63819771351714,2009.0,1999.0
73.70544720914593,2009.0,1999.0
73.77269670477472,2010.0,1999.0
73.8399462004035,2010.0,2000.0
73.90719569603228,2010.0,2000.0
73.97444519166106,2010.0,2000.0
74.04169468728985,2010.0,2000.0
74.10894418291863,2010.0,2000.0
74.1761936785474,2010.0,2000.0
74.24344317417619,2010.0,2000.0
74.31069266980498,2011.0,2000.0
74.37794216543377,2011.0,2000.0
74.44519166106254,2011.0,2001.0
74.51244115669132,2011.0,2001.0
74.57969065232011,2012.0,2001.0
74.6469401479489,2012.0,2002.0
74.71418964357767,2012.0,2002.0
74.78143913920646,2012.0,2003.0
74.84868863483524,2012.0,2003.0
74.91593813046403,2012.0,2003.0
74.9831876260928,2012.0,2003.0
75.05043712172159,2012.0,2004.0
75.11768661735037,2012.0,2004.0
75.18493611297916,2013.0,2004.0
75.25218560860793,2013.0,2004.0
75.31943510423672,2013.0,2005.0
75.3866845998655,2013.0,2006.0
75.45393409549429,2013.0,2007.0
75.52118359112306,2014.0,2007.0
75.58843308675185,2014.0,2007.0
75.65568258238063,2014.0,2007.0
75.72293207800942,2014.0,2008.0
75.7901815736382,2015.0,2009.0
75.85743106926698,2015.0,2009.0
75.92468056489577,2015.0,2009.0
75.99193006052455,2015.0,2009.0
76.05917955615332,2015.0,2009.0
76.12642905178211,2016.0,2009.0
76.1936785474109,2016.0,2010.0
76.26092804303968,2016.0,2010.0
76.32817753866846,2016.0,2010.0
76.39542703429724,2017.0,2010.0
76.46267652992603,2018.0,2011.0
76.52992602555481,2018.0,2012.0
76.59717552118359,2019.0,2012.0
76.66442501681237,2019.0,2012.0
76.73167451244116,2019.0,2012.0
76.79892400806995,2019.0,2012.0
76.86617350369872,2020.0,2012.0
76.9334229993275,2021.0,2012.0
77.00067249495629,2021.0,2013.0
77.06792199058508,2021.0,2013.0
77.13517148621385,2021.0,2013.0
77.20242098184264,2022.0,2013.0
77.26967047747142,2022.0,2013.0
77.33691997310021,2022.0,2013.0
77.40416946872898,2022.0,2013.0
77.47141896435777,2022.0,2013.0
77.53866845998655,2022.0,2013.0
77.60591795561534,2022.0,2014.0
77.67316745124411,2022.0,2014.0
77.7404169468729,2023.0,2014.0
77.80766644250168,2023.0,2014.0
77.87491593813047,2024.0,2015.0
77.94216543375924,2024.0,2015.0
78.00941492938803,2024.0,2015.0
78.07666442501682,2024.0,2015.0
78.1439139206456,2024.0,2015.0
78.21116341627437,2024.0,2015.0
78.27841291190316,2024.0,2015.0
78.34566240753195,2025.0,2015.0
78.41291190316073,2025.0,2016.0
78.4801613987895,2025.0,2016.0
78.54741089441829,2025.0,2016.0
78.61466039004708,2026.0,2016.0
78.68190988567586,2026.0,2016.0
78.74915938130464,2026.0,2016.0
78.81640887693342,2027.0,2016.0
78.88365837256221,2027.0,2016.0
78.950907868191,2027.0,2017.0
79.01815736381977,2027.0,2017.0
79.08540685944855,2028.0,2017.0
79.15265635507734,2028.0,2017.0
79.21990585070613,2028.0,2017.0
79.2871553463349,2028.0,2017.0
79.35440484196369,2028.0,2018.0
79.42165433759247,2029.0,2018.0
79.48890383322126,2029.0,2019.0
79.55615332885003,2029.0,2019.0
79.62340282447882,2030.0,2019.0
79.6906523201076,2030.0,2020.0
79.75790181573639,2030.0,2020.0
79.82515131136516,2030.0,2020.0
79.89240080699395,2030.0,2020.0
79.95965030262273,2030.0,2020.0
80.0268997982515,2030.0,2021.0
80.09414929388029,2030.0,2021.0
80.16139878950908,2031.0,2021.0
80.22864828513787,2031.0,2022.0
80.29589778076664,2031.0,2022.0
80.36314727639542,2031.0,2022.0
80.43039677202421,2031.0,2022.0
80.497646267653,2032.0,2022.0
80.56489576328177,2032.0,2022.0
80.63214525891055,2032.0,2022.0
80.69939475453934,2032.0,2023.0
80.76664425016813,2033.0,2023.0
80.8338937457969,2034.0,2023.0
80.90114324142569,2034.0,2023.0
80.96839273705447,2034.0,2023.0
81.03564223268326,2034.0,2023.0
81.10289172831203,2035.0,2023.0
81.17014122394082,2035.0,2023.0
81.2373907195696,2035.0,2024.0
81.30464021519839,2035.0,2024.0
81.37188971082716,2036.0,2024.0
81.43913920645595,2036.0,2024.0
81.50638870208473,2037.0,2024.0
81.57363819771352,2037.0,2024.0
81.6408876933423,2038.0,2024.0
81.70813718897108,2038.0,2024.0
81.77538668459987,2038.0,2024.0
81.84263618022865,2038.0,2024.0
81.90988567585742,2039.0,2025.0
81.97713517148621,2039.0,2026.0
82.044384667115,2039.0,2026.0
82.11163416274378,2039.0,2026.0
82.17888365837256,2040.0,2026.0
82.24613315400134,2041.0,2026.0
82.31338264963013,2041.0,2026.0
82.38063214525891,2041.0,2028.0
82.44788164088769,2042.0,2028.0
82.51513113651647,2042.0,2028.0
82.58238063214526,2042.0,2028.0
82.64963012777405,2042.0,2028.0
82.71687962340282,2042.0,2028.0
82.7841291190316,2043.0,2028.0
82.85137861466039,2043.0,2028.0
82.91862811028918,2043.0,2028.0
82.98587760591795,2043.0,2029.0
83.05312710154674,2044.0,2030.0
83.12037659717552,2044.0,2030.0
83.18762609280431,2046.0,2031.0
83.25487558843308,2046.0,2031.0
83.32212508406187,2047.0,2031.0
83.38937457969065,2047.0,2032.0
83.45662407531944,2047.0,2032.0
83.52387357094821,2047.0,2032.0
83.591123066577,2048.0,2032.0
83.65837256220578,2048.0,2033.0
83.72562205783457,2048.0,2033.0
83.79287155346334,2049.0,2033.0
83.86012104909213,2049.0,2033.0
83.92737054472092,2050.0,2033.0
83.9946200403497,2050.0,2034.0
84.06186953597847,2050.0,2034.0
84.12911903160726,2050.0,2034.0
84.19636852723605,2050.0,2035.0
84.26361802286483,2052.0,2035.0
84.3308675184936,2052.0,2035.0
84.39811701412239,2052.0,2035.0
84.46536650975118,2052.0,2036.0
84.53261600537996,2054.0,2037.0
84.59986550100874,2054.0,2037.0
84.66711499663752,2054.0,2038.0
84.73436449226631,2055.0,2039.0
84.8016139878951,2056.0,2039.0
84.86886348352387,2056.0,2040.0
84.93611297915265,2056.0,2040.0
85.00336247478144,2057.0,2040.0
85.07061197041023,2057.0,2040.0
85.137861466039,2057.0,2040.0
85.20511096166778,2058.0,2041.0
85.27236045729657,2058.0,2041.0
85.33960995292536,2058.0,2041.0
85.40685944855413,2059.0,2041.0
85.47410894418292,2059.0,2042.0
85.5413584398117,2060.0,2042.0
85.60860793544049,2062.0,2042.0
85.67585743106926,2062.0,2042.0
85.74310692669805,2063.0,2043.0
85.81035642232683,2063.0,2043.0
85.87760591795562,2063.0,2044.0
85.94485541358439,2064.0,2045.0
86.01210490921318,2066.0,2045.0
86.07935440484196,2066.0,2045.0
86.14660390047075,2066.0,2046.0
86.21385339609952,2068.0,2046.0
86.28110289172831,2068.0,2046.0
86.3483523873571,2068.0,2047.0
86.41560188298588,2068.0,2047.0
86.48285137861465,2070.0,2049.0
86.55010087424344,2071.0,2050.0
86.61735036987223,2071.0,2051.0
86.68459986550101,2071.0,2051.0
86.75184936112979,2071.0,2051.0
86.81909885675857,2071.0,2052.0
86.88634835238736,2071.0,2052.0
86.95359784801614,2071.0,2053.0
87.02084734364492,2072.0,2054.0
87.0880968392737,2073.0,2054.0
87.15534633490249,2073.0,2054.0
87.22259583053128,2075.0,2054.0
87.28984532616005,2075.0,2055.0
87.35709482178883,2076.0,2055.0
87.42434431741762,2076.0,2056.0
87.4915938130464,2076.0,2057.0
87.55884330867518,2077.0,2057.0
87.62609280430397,2079.0,2058.0
87.69334229993275,2079.0,2060.0
87.76059179556154,2079.0,2062.0
87.82784129119031,2080.0,2062.0
87.8950907868191,2082.0,2063.0
87.96234028244788,2083.0,2063.0
88.02958977807667,2083.0,2066.0
88.09683927370544,2084.0,2067.0
88.16408876933423,2084.0,2067.0
88.23133826496301,2085.0,2067.0
88.2985877605918,2085.0,2068.0
88.36583725622057,2086.0,2070.0
88.43308675184936,2087.0,2070.0
88.50033624747815,2088.0,2070.0
88.56758574310693,2089.0,2070.0
88.6348352387357,2090.0,2071.0
88.70208473436449,2091.0,2071.0
88.76933422999328,2091.0,2071.0
88.83658372562206,2092.0,2072.0
88.90383322125084,2092.0,2072.0
88.97108271687962,2093.0,2073.0
89.03833221250841,2095.0,2074.0
89.1055817081372,2097.0,2075.0
89.17283120376597,2097.0,2075.0
89.24008069939475,2097.0,2077.0
89.30733019502354,2097.0,2077.0
89.37457969065233,2098.0,2078.0
89.4418291862811,2098.0,2082.0
89.50907868190988,2099.0,2082.0
89.57632817753867,2102.0,2086.0
89.64357767316746,2103.0,2087.0
89.71082716879623,2106.0,2087.0
89.77807666442501,2107.0,2088.0
89.8453261600538,2108.0,2090.0
89.91257565568259,2112.0,2090.0
89.97982515131136,2112.0,2093.0
90.04707464694015,2112.0,2095.0
90.11432414256893,2113.0,2095.0
90.18157363819772,2114.0,2096.0
90.24882313382649,2115.0,2097.0
90.31607262945528,2115.0,2097.0
90.38332212508406,2116.0,2100.0
90.45057162071285,2117.0,2100.0
90.51782111634162,2120.0,2101.0
90.58507061197041,2121.0,2102.0
90.6523201075992,2121.0,2102.0
90.71956960322798,2121.0,2105.0
90.78681909885675,2122.0,2110.0
90.85406859448554,2124.0,2112.0
90.92131809011433,2124.0,2114.0
90.98856758574311,2124.0,2115.0
91.05581708137188,2124.0,2119.0
91.12306657700067,2128.0,2123.0
91.19031607262946,2132.0,2126.0
91.25756556825824,2132.0,2128.0
91.32481506388702,2138.0,2129.0
91.3920645595158,2138.0,2131.0
91.45931405514459,2140.0,2132.0
91.52656355077337,2143.0,2139.0
91.59381304640215,2145.0,2139.0
91.66106254203093,2146.0,2139.0
91.72831203765972,2146.0,2142.0
91.7955615332885,2147.0,2144.0
91.86281102891728,2147.0,2146.0
91.93006052454606,2151.0,2147.0
91.99731002017485,2151.0,2147.0
92.06455951580364,2153.0,2147.0
92.13180901143241,2158.0,2156.0
92.1990585070612,2158.0,2156.0
92.26630800268998,2160.0,2157.0
92.33355749831877,2162.0,2160.0
92.40080699394754,2162.0,2162.0
92.46805648957633,2163.0,2162.0
92.53530598520511,2164.0,2168.0
92.6025554808339,2164.0,2178.0
92.66980497646267,2171.0,2188.0
92.73705447209146,2178.0,2201.0
92.80430396772024,2182.0,2206.0
92.87155346334903,2193.0,2207.0
92.9388029589778,2204.0,2211.0
93.00605245460659,2214.0,2214.0
93.07330195023538,2215.0,2221.0
93.14055144586416,2217.0,2221.0
93.20780094149293,2217.0,2227.0
93.27505043712172,2223.0,2233.0
93.3422999327505,2225.0,2233.0
93.4095494283793,2232.0,2239.0
93.47679892400807,2233.0,2240.0
93.54404841963685,2241.0,2245.0
93.61129791526564,2241.0,2245.0
93.67854741089442,2244.0,2246.0
93.7457969065232,2249.0,2282.0
93.81304640215198,2251.0,2293.0
93.88029589778077,2251.0,2331.0
93.94754539340956,2283.0,2339.0
94.01479488903833,2328.0,2340.0
94.08204438466711,2351.0,2341.0
94.1492938802959,2360.0,2371.0
94.21654337592469,2361.0,2373.0
94.28379287155346,2380.0,2386.0
94.35104236718225,2380.0,2406.0
94.41829186281103,2382.0,2406.0
94.48554135843982,2387.0,2419.0
94.55279085406859,2394.0,2434.0
94.62004034969738,2419.0,2503.0
94.68728984532616,2431.0,2503.0
94.75453934095495,2448.0,2545.0
94.82178883658372,2451.0,2555.0
94.88903833221251,2451.0,2555.0
94.9562878278413,2496.0,2556.0
95.02353732347008,2504.0,2556.0
95.09078681909885,2534.0,2556.0
95.15803631472764,2560.0,2580.0
95.22528581035643,2565.0,2580.0
95.29253530598521,2565.0,2583.0
95.35978480161398,2572.0,2600.0
95.42703429724277,2573.0,2634.0
95.49428379287156,2606.0,2634.0
95.56153328850034,2610.0,2634.0
95.62878278412911,2630.0,2638.0
95.6960322797579,2630.0,2665.0
95.76328177538669,2642.0,2678.0
95.83053127101547,2676.0,2678.0
95.89778076664425,2697.0,2683.0
95.96503026227303,2698.0,2701.0
96.03227975790182,2859.0,2870.0
96.0995292535306,2859.0,2884.0
96.16677874915938,2900.0,2902.0
96.23402824478816,2909.0,2915.0
96.30127774041695,2930.0,2918.0
96.36852723604574,2950.0,2918.0
96.43577673167451,2957.0,2944.0
96.5030262273033,2961.0,2959.0
96.57027572293208,2965.0,2965.0
96.63752521856087,2966.0,2965.0
96.70477471418964,2980.0,2984.0
96.77202420981843,2991.0,2986.0
96.83927370544721,3002.0,2990.0
96.906523201076,3017.0,3015.0
96.97377269670477,3051.0,3044.0
97.04102219233356,3503.0,3537.0
97.10827168796234,3520.0,3549.0
97.17552118359113,3565.0,3553.0
97.2427706792199,3578.0,3624.0
97.31002017484869,3599.0,3634.0
97.37726967047747,3623.0,3646.0
97.44451916610626,3662.0,3721.0
97.51176866173503,3668.0,3723.0
97.57901815736382,3681.0,3729.0
97.6462676529926,3696.0,3733.0
97.71351714862139,3728.0,3737.0
97.78076664425016,3734.0,3753.0
97.84801613987895,3739.0,3764.0
97.91526563550774,3758.0,3792.0
97.98251513113652,3861.0,3793.0
98.0497646267653,5077.0,5071.0
98.11701412239408,5097.0,5074.0
98.18426361802287,5098.0,5121.0
98.25151311365165,5176.0,5142.0
98.31876260928043,5211.0,5167.0
98.38601210490921,5252.0,5217.0
98.453261600538,5256.0,5234.0
98.52051109616679,5269.0,5293.0
98.58776059179556,5356.0,5373.0
98.65501008742434,5377.0,5373.0
98.72225958305313,5397.0,5385.0
98.78950907868192,5426.0,5385.0
98.85675857431069,5453.0,5394.0
98.92400806993948,5453.0,5400.0
98.99125756556826,5547.0,5510.0
99.05850706119705,5669.0,5703.0
99.12575655682582,5686.0,5734.0
99.1930060524546,5792.0,5785.0
99.26025554808339,5811.0,5812.0
99.32750504371218,5818.0,5861.0
99.39475453934095,5823.0,5879.0
99.46200403496974,5870.0,5916.0
99.52925353059852,5887.0,5917.0
99.59650302622731,5895.0,5936.0
99.66375252185608,5906.0,5952.0
99.73100201748487,5920.0,5958.0
99.79825151311366,5946.0,5961.0
99.86550100874244,5950.0,5985.0
99.93275050437121,5999.0,5985.0
100.0,6056.0,6014.0
